ts,priceDiff,margin,sell_exchange_name,buy_exchange_name,sell_pair,buy_pair,sell_price,buy_price,sell_amount,buy_amount,sell_margin,buy_margin,suggested_buy_amount,suggested_sell_amount,gross_margin,trade_decision
2020-02-18 23:07:12.965581,0.00047999999999998044,0.0016489745439554103,binance,bitrue,XRP-USDT,XRP-USDT,0.29157,0.29109,390.0,1003.9999999999999,-890.2876999999999,-3059.10508777354,113.7123,390.0,0.18750868803461174,False
2020-02-18 23:07:22.291110,0.0010005200000000047,0.0034442555372401254,binance,bittrex,XRP-USDT,XRP-USDT,0.29149,0.29048948,390.0,1366.7319730000002,-1253.0508730000001,-4314.927603574491,113.68110000000001,390.0,0.3915467581545471,False
2020-02-18 23:07:28.851747,0.0012101899999999999,0.004166032536562986,bitrue,bittrex,XRP-USDT,XRP-USDT,0.2917,0.29048981,1900.0,1366.7319730000002,-812.5019730000001,-2804.922258718817,554.23,1900.0,2.3089402127392304,False
2020-02-18 23:07:33.601841,0.00010999999999999899,0.00037737143641290943,bitrue,binance,XRP-USDT,XRP-USDT,0.2916,0.29149,1900.0,1534.0726,-980.0325999999999,-3362.8652783972,554.0400000000001,1900.0,0.20907887063015096,False
2020-02-18 23:07:42.151459,0.0010991100000000142,0.0037836298411974786,binance,bittrex,XRP-USDT,XRP-USDT,0.29159,0.29049089,390.0,1366.7319730000002,-1253.0118730000002,-4314.90476654879,113.7201,390.0,0.43027476390395236,False
2020-02-18 23:07:48.494406,0.0009574599999999656,0.0032959882549822637,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29145,0.29049254,1900.0,1366.7319730000002,-812.9769730000002,-2804.878042651285,553.755,1900.0,1.8251699761376585,False
2020-02-18 23:07:53.018140,0.00039000000000000146,0.0013398378452659113,bitrue,binance,XRP-USDT,XRP-USDT,0.29147,0.29108,1900.0,1534.0726,-980.2796,-3370.2782740140165,553.793,1900.0,0.7419928198434036,False
2020-02-18 23:08:02.162682,0.0012841899999999629,0.004420683382662087,binance,bittrex,XRP-USDT,XRP-USDT,0.29178,0.29049581,390.0,1366.7319730000002,-1252.937773,-4314.825081642313,113.79419999999999,390.0,0.5030481289833233,False
2020-02-18 23:08:07.866420,0.0010941400000000212,0.0037664564307388795,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29159,0.29049586,1900.0,1366.7319730000002,-812.7109730000001,-2804.824271850209,554.0210000000001,1900.0,2.0866959582143636,False
2020-02-18 23:08:12.489778,0.00017000000000000348,0.0005835907998626964,bitrue,binance,XRP-USDT,XRP-USDT,0.29147,0.2913,1900.0,1534.0726,-980.2796,-3366.297974596636,553.793,1900.0,0.32318849982834763,False
2020-02-18 23:08:23.331073,0.0005937599999999987,0.0020439507237683995,binance,bittrex,XRP-USDT,XRP-USDT,0.29109,0.29049624,390.0,1366.7319730000002,-1253.206873,-4314.818117439318,113.52510000000001,390.0,0.232039710310886,False
2020-02-18 23:08:29.266402,0.000763730000000018,0.002629052689729951,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29126,0.29049627,1900.0,1366.7319730000002,-813.3379730000001,-2804.817631565459,553.394,1900.0,1.4549019841804238,False
2020-02-18 23:08:33.932374,6.0000000000004494e-05,0.00020601565718996186,bitrue,binance,XRP-USDT,XRP-USDT,0.2913,0.29124,1900.0,1534.0726,-980.6025999999999,-3367.38291443483,553.47,1900.0,0.11402348578496913,False
2020-02-18 23:08:44.091577,0.0004735100000000103,0.0016300024829904497,binance,bittrex,XRP-USDT,XRP-USDT,0.29097,0.29049649,390.0,1366.7319730000002,-1253.2536730000002,-4314.814068493565,113.4783,390.0,0.18496991076553115,False
2020-02-18 23:08:50.344040,0.0006134499999999599,0.002111729037745749,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29111,0.29049655,1900.0,1366.7319730000002,-813.6229730000002,-2804.813096747621,553.1089999999999,1900.0,1.1680163363384963,False
2020-02-18 23:08:55.082523,6.0000000000004494e-05,0.00020604395604397147,bitrue,binance,XRP-USDT,XRP-USDT,0.29126,0.2912,1900.0,1534.0726,-980.6786,-3368.1064560439554,553.394,1900.0,0.11402348901106052,False
2020-02-18 23:09:03.631989,0.0009130399999999761,0.0031430277273812985,binance,bittrex,XRP-USDT,XRP-USDT,0.29141,0.29049696,390.0,1366.7319730000002,-1253.082073,-4314.806456494416,113.6499,390.0,0.3572047869141244,False
2020-02-18 23:09:09.207404,0.0011596700000000015,0.003991974811181804,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29166,0.29050033,1900.0,1366.7319730000002,-812.5779730000002,-2804.751877562412,554.154,1900.0,2.212168809515674,False
2020-02-18 23:09:13.729382,1.0000000000010001e-05,3.428179636616387e-05,binance,bitrue,XRP-USDT,XRP-USDT,0.29171,0.2917,1534.0726,1900.0,-1452.495681854,-4979.46870956462,447.504318146,1534.0726,0.015341251907670994,False
2020-02-18 23:09:18.546647,2.0000000000020002e-05,6.859886811874465e-05,bitrue,binance,XRP-USDT,XRP-USDT,0.29157,0.29155,1003.9999999999999,390.0,-97.26372000000003,-333.6779283141831,292.73627999999997,1003.9999999999999,0.020081377465260175,False
2020-02-18 23:09:28.028235,0.0009088999999999903,0.0031260414835919464,binance,bittrex,XRP-USDT,XRP-USDT,0.29166,0.2907511,390.0,1366.7319730000002,-1252.9845730000002,-4310.694074760165,113.74739999999998,390.0,0.3555790910507284,False
2020-02-18 23:09:33.764763,0.0009388399999999963,0.003229015492147981,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29169,0.29075116,1900.0,1366.7319730000002,-812.5209730000001,-2800.6931047153867,554.211,1900.0,1.7895559049187568,False
2020-02-18 23:09:38.706662,8.999999999997899e-05,0.00030854674483177,binance,bitrue,XRP-USDT,XRP-USDT,0.29178,0.29169,1534.0726,1900.0,-1452.388296772,-4979.692013116664,447.61170322799995,1534.0726,0.13810913397963986,False
2020-02-18 23:09:43.442233,0.00031000000000003247,0.0010630272272136084,binance,bitrue,XRP-USDT,XRP-USDT,0.29193,0.29162,390.0,1003.9999999999999,-890.1472999999999,-3052.836568136616,113.85270000000001,390.0,0.1210285199917962,False
2020-02-18 23:09:52.202850,0.0007467500000000182,0.002565064796439371,binance,bittrex,XRP-USDT,XRP-USDT,0.29187,0.29112325,390.0,1366.7319730000002,-1252.902673,-4304.685062082813,113.8293,390.0,0.2919795302333341,False
2020-02-18 23:09:58.565606,0.0006823699999999877,0.002343564083686046,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29185,0.29116763,1900.0,1366.7319730000002,-812.2169730000002,-2793.969494479864,554.515,1900.0,1.299541437865173,False
2020-02-18 23:10:03.196751,0.00011999999999995348,0.0004110574452778182,bitrue,binance,XRP-USDT,XRP-USDT,0.29205,0.29193,1900.0,1534.0726,-979.1776,-3354.933031891206,554.895,1900.0,0.22809372109747983,False
2020-02-18 23:10:12.481829,0.0007222299999999904,0.0024804599767343427,binance,bittrex,XRP-USDT,XRP-USDT,0.29189,0.29116777,390.0,1366.7319730000002,-1252.8948730000002,-4303.967237513961,113.83709999999999,390.0,0.28236837041750107,False
2020-02-18 23:10:19.099639,0.0007521799999999912,0.0025833211925685713,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29192,0.29116782,1900.0,1366.7319730000002,-812.0839730000001,-2793.9664314552347,554.648,1900.0,1.4328339328158108,False
2020-02-18 23:10:23.891150,0.00029000000000001247,0.000993422855576913,binance,bitrue,XRP-USDT,XRP-USDT,0.29221,0.29192,1534.0726,1900.0,-1451.728645554,-4974.559902055358,448.27135444600003,1534.0726,0.4453230090070974,False
2020-02-18 23:10:28.583903,0.00046000000000001595,0.0015759901329313963,binance,bitrue,XRP-USDT,XRP-USDT,0.29234,0.29188,390.0,1003.9999999999999,-889.9873999999999,-3049.769768397972,114.01259999999999,390.0,0.1796827326298569,False
2020-02-18 23:10:37.663696,0.0007616799999999868,0.0026125343476511432,binance,bittrex,XRP-USDT,XRP-USDT,0.29231,0.29154832,390.0,1366.7319730000002,-1252.7310730000002,-4297.8403312356595,114.0009,390.0,0.29783126691313555,False
2020-02-18 23:10:42.668283,0.0007716600000000073,0.0026467651985259367,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29232,0.29154834,1900.0,1366.7319730000002,-811.3239730000001,-2787.840009653288,555.408,1900.0,1.470034565382889,False
2020-02-18 23:10:47.215861,4.999999999999449e-05,0.0001710688381004328,bitrue,binance,XRP-USDT,XRP-USDT,0.29233,0.29228,1900.0,1534.0726,-978.6456000000001,-3348.640344874778,555.4269999999999,1900.0,0.09501625153961868,False
2020-02-18 23:10:55.910881,0.0010614700000000088,0.0036408003840733096,binance,bittrex,XRP-USDT,XRP-USDT,0.29261,0.29154853,390.0,1366.7319730000002,-1252.6140730000002,-4297.836954622959,114.11789999999999,390.0,0.41548049414964794,False
2020-02-18 23:11:01.843395,0.0010612899999999925,0.00364018074372544,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29261,0.29154871,1900.0,1366.7319730000002,-810.7729730000002,-2787.834060387371,555.959,1900.0,2.0237912461008136,False
2020-02-18 23:11:06.886295,3.999999999998449e-05,0.00013671941757522813,bitrue,binance,XRP-USDT,XRP-USDT,0.29261,0.29257,1900.0,1534.0726,-978.1136,-3343.4378097549306,555.959,1900.0,0.07601039067571946,False
2020-02-18 23:11:15.757944,0.0008509999999999907,0.0029188918500834874,binance,bittrex,XRP-USDT,XRP-USDT,0.2924,0.291549,390.0,1366.7319730000002,-1252.695973,-4297.8293974597755,114.036,390.0,0.3328587510161327,False
2020-02-18 23:11:21.507754,0.0011009100000000105,0.003776070781081877,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29265,0.29154909,1900.0,1366.7319730000002,-810.6969730000001,-2787.827950346201,556.0350000000001,1900.0,2.0996275167589147,False
2020-02-18 23:11:26.327801,6.0000000000004494e-05,0.00020519835841314806,binance,bitrue,XRP-USDT,XRP-USDT,0.29246,0.2924,1534.0726,1900.0,-1451.345127404,-4963.875416415869,448.65487259599996,1534.0726,0.09206324335070803,False
2020-02-18 23:11:31.041391,0.000150000000000039,0.0005130309870717525,binance,bitrue,XRP-USDT,XRP-USDT,0.29253,0.29238,390.0,1003.9999999999999,-889.9132999999999,-3043.8874067993706,114.08670000000001,390.0,0.05853001231275812,False
2020-02-18 23:11:40.004377,0.0008799599999999574,0.0030140773400817392,binance,bittrex,XRP-USDT,XRP-USDT,0.29283,0.29195004,390.0,1366.7319730000002,-1252.5282730000001,-4291.38991520604,114.2037,390.0,0.3442187843234876,False
2020-02-18 23:11:45.763999,0.0008796799999999938,0.0030131153820964944,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29283,0.29195032,1900.0,1366.7319730000002,-810.3549730000002,-2781.3854254381367,556.377,1900.0,1.6764280969447327,False
2020-02-18 23:11:50.285296,0.00022999999999995246,0.0007860560492137814,bitrue,binance,XRP-USDT,XRP-USDT,0.29283,0.2926,1900.0,1534.0726,-977.6956,-3342.9002050580993,556.377,1900.0,0.43734350649344833,False
2020-02-18 23:11:59.169866,0.0008095600000000425,0.002772936392902996,binance,bittrex,XRP-USDT,XRP-USDT,0.29276,0.29195044,390.0,1366.7319730000002,-1252.555573,-4291.383501254529,114.1764,390.0,0.3166038947706511,False
2020-02-18 23:12:04.516302,0.0008493700000000159,0.0029092932596172716,bitrue,bittrex,XRP-USDT,XRP-USDT,0.2928,0.29195063,1900.0,1366.7319730000002,-810.4119730000001,-2781.380454633718,556.32,1900.0,1.6184980261903092,False
2020-02-18 23:12:09.393104,0.00012000000000000899,0.00040993406893727666,bitrue,binance,XRP-USDT,XRP-USDT,0.29285,0.29273,1900.0,1534.0726,-977.6576,-3340.5718580261673,556.415,1900.0,0.22809346496774197,False
2020-02-18 23:12:18.627472,0.0005592400000000164,0.001915528495284672,binance,bittrex,XRP-USDT,XRP-USDT,0.29251,0.29195076,390.0,1366.7319730000002,-1252.6530730000002,-4291.378370105974,114.07889999999999,390.0,0.21852138366074314,False
2020-02-18 23:12:25.200617,0.0007891800000000004,0.002703126506032764,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29274,0.29195082,1900.0,1366.7319730000002,-810.5259730000001,-2781.3774080168714,556.206,1900.0,1.5034951814144506,False
2020-02-18 23:12:29.749026,0.00014999999999998348,0.0005129783523134759,bitrue,binance,XRP-USDT,XRP-USDT,0.29256,0.29241,1900.0,1534.0726,-978.2086,-3346.306897848911,555.8639999999999,1900.0,0.2851461988303754,False
2020-02-18 23:12:38.498960,0.0006690400000000096,0.002291617742925078,binance,bittrex,XRP-USDT,XRP-USDT,0.29262,0.29195096,390.0,1366.7319730000002,-1252.6101730000003,-4291.375163143838,114.1218,390.0,0.2615235417345474,False
2020-02-18 23:12:44.661134,0.0005589899999999814,0.0019146705469523172,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29251,0.29195101,1900.0,1366.7319730000002,-810.9629730000001,-2781.3743614039904,555.769,1900.0,1.0641145352091144,False
2020-02-18 23:12:49.481062,3.999999999998449e-05,0.00013674746162519057,binance,bitrue,XRP-USDT,XRP-USDT,0.29255,0.29251,1534.0726,1900.0,-1451.20706087,-4961.4318271990705,448.79293913,1534.0726,0.061371295221306355,False
2020-02-18 23:12:54.132758,0.00010999999999999899,0.00037608123354644255,binance,bitrue,XRP-USDT,XRP-USDT,0.2926,0.29249,390.0,1003.9999999999999,-889.8859999999999,-3042.5959861875613,114.114,390.0,0.04291613388491555,False
2020-02-18 23:13:03.891452,0.0005388200000000509,0.0018455825388342358,binance,bittrex,XRP-USDT,XRP-USDT,0.29249,0.29195118,390.0,1366.7319730000002,-1252.660873,-4291.371635490565,114.07110000000002,390.0,0.2105276303456094,False
2020-02-18 23:13:10.152996,0.0005487599999999815,0.0018796289407778555,bitrue,bittrex,XRP-USDT,XRP-USDT,0.2925,0.29195124,1900.0,1366.7319730000002,-810.9819730000002,-2781.3706734042307,555.75,1900.0,1.0446037838372604,False
2020-02-18 23:13:14.917135,0.00020000000000003348,0.0006839945280438901,bitrue,binance,XRP-USDT,XRP-USDT,0.2926,0.2924,1900.0,1534.0726,-978.1325999999999,-3346.4863201094395,555.94,1900.0,0.3802599179207391,False
2020-02-18 23:13:24.049858,0.0006385899999999944,0.002187316033171391,binance,bittrex,XRP-USDT,XRP-USDT,0.29259,0.29195141,390.0,1366.7319730000002,-1252.621873,-4291.367947495099,114.1101,390.0,0.2495948512767967,False
2020-02-18 23:13:29.916951,0.0006384799999999968,0.002186938434161935,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29259,0.29195152,1900.0,1366.7319730000002,-810.8109730000001,-2781.3661836732344,555.921,1900.0,1.2157650012577506,False
2020-02-18 23:13:34.887158,7.00000000000145e-05,0.00023949637334068187,bitrue,binance,XRP-USDT,XRP-USDT,0.29235,0.29228,1900.0,1534.0726,-978.6075999999999,-3348.640344874778,555.465,1900.0,0.13303185301765552,False
2020-02-18 23:13:44.243540,0.0003483300000000078,0.0011931084346940293,binance,bittrex,XRP-USDT,XRP-USDT,0.2923,0.29195167,390.0,1366.7319730000002,-1252.734973,-4291.363778463744,113.997,390.0,0.13601078222981755,False
2020-02-18 23:13:50.181632,0.0003482799999999786,0.0011929369691672945,bitrue,bittrex,XRP-USDT,XRP-USDT,0.2923,0.29195172,1900.0,1366.7319730000002,-811.3619730000001,-2781.362976727796,555.37,1900.0,0.6625214045664052,False
2020-02-18 23:13:54.951909,2.0000000000020002e-05,6.842753524024908e-05,bitrue,binance,XRP-USDT,XRP-USDT,0.2923,0.29228,1900.0,1534.0726,-978.7026,-3348.640344874778,555.37,1900.0,0.038002600246386464,False
2020-02-18 23:14:04.917721,0.0003081400000000123,0.0010554479769370618,binance,bittrex,XRP-USDT,XRP-USDT,0.29226,0.29195186,390.0,1366.7319730000002,-1252.7505730000003,-4291.360731868604,113.98140000000001,390.0,0.12030143803845306,False
2020-02-18 23:14:11.469516,0.0003081400000000123,0.0010554479769370618,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29226,0.29195186,1900.0,1366.7319730000002,-811.4379730000002,-2781.3607318686036,555.294,1900.0,0.5860839289052819,False
2020-02-18 23:14:16.253159,1.999999999996449e-05,6.8446269678181e-05,bitrue,binance,XRP-USDT,XRP-USDT,0.29222,0.2922,1900.0,1534.0726,-978.8546,-3350.077344284736,555.218,1900.0,0.038002600958179755,False
2020-02-18 23:14:24.996060,0.0003880399999999784,0.0013291227775966237,binance,bittrex,XRP-USDT,XRP-USDT,0.29234,0.29195196,390.0,1366.7319730000002,-1252.7193730000001,-4291.35912839907,114.01259999999999,390.0,0.15153674359301306,False
2020-02-18 23:14:30.734754,0.0003879900000000047,0.0013289512889464428,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29234,0.29195201,1900.0,1366.7319730000002,-811.2859730000001,-2781.3583266647156,555.446,1900.0,0.7381606776401668,False
2020-02-18 23:14:35.486284,3.999999999998449e-05,0.00013686911890499397,bitrue,binance,XRP-USDT,XRP-USDT,0.29229,0.29225,1900.0,1534.0726,-978.7216,-3349.179127459367,555.351,1900.0,0.07601040205292975,False
2020-02-18 23:14:44.045312,0.00032788999999999735,0.0011230951542018223,binance,bittrex,XRP-USDT,XRP-USDT,0.29228,0.29195211,390.0,1366.7319730000002,-1252.7427730000002,-4291.356723196829,113.9892,390.0,0.1280207181513333,False
2020-02-18 23:14:49.179115,0.00033783999999997816,0.0011571758879947254,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29229,0.29195216,1900.0,1366.7319730000002,-811.3809730000002,-2781.355921463298,555.351,1900.0,0.6426387865737979,False
2020-02-18 23:14:53.794596,1.999999999996449e-05,6.843221788806025e-05,bitrue,binance,XRP-USDT,XRP-USDT,0.29228,0.29226,1900.0,1534.0726,-978.7406,-3348.9995209744748,555.332,1900.0,0.03800260042419268,False
2020-02-18 23:15:03.282950,0.00031774999999995,0.0010883629086604059,binance,bittrex,XRP-USDT,XRP-USDT,0.29227,0.29195225,390.0,1366.7319730000002,-1252.746673,-4291.354478343634,113.9853,390.0,0.12405737265252981,False
2020-02-18 23:15:08.220518,0.00034774999999998,0.0011911194381957323,bitrue,bittrex,XRP-USDT,XRP-USDT,0.2923,0.29195225,1900.0,1366.7319730000002,-811.3619730000001,-2781.3544783436337,555.37,1900.0,0.6615120023907366,False
2020-02-18 23:15:12.748516,7.999999999996898e-05,0.0002738413089613507,bitrue,binance,XRP-USDT,XRP-USDT,0.29222,0.29214,1900.0,1534.0726,-978.8546,-3351.155610323817,555.218,1900.0,0.15204162387885845,False
2020-02-18 23:15:22.332616,0.00022772999999998156,0.0007800247622667279,binance,bittrex,XRP-USDT,XRP-USDT,0.29218,0.29195227,390.0,1366.7319730000002,-1252.7817730000002,-4291.354157650496,113.9502,390.0,0.08888397766523326,False
2020-02-18 23:15:28.139664,0.00022768000000000788,0.0007798533678376246,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29218,0.29195232,1900.0,1366.7319730000002,-811.5899730000002,-2781.353355917844,555.1419999999999,1900.0,0.4329293583281242,False
2020-02-18 23:15:32.747249,0.00012000000000000899,0.0004107057293449551,bitrue,binance,XRP-USDT,XRP-USDT,0.2923,0.29218,1900.0,1534.0726,-978.7026,-3350.4367170922033,555.37,1900.0,0.2280936409063088,False
2020-02-18 23:15:41.793053,0.0007393399999999772,0.0025360625877222562,binance,bittrex,XRP-USDT,XRP-USDT,0.29227,0.29153066,390.0,1366.7319730000002,-1252.746673,-4298.124305690524,113.9853,390.0,0.2890738548803,False
2020-02-18 23:15:47.361243,0.0007392799999999533,0.0025358562555601455,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29227,0.29153072,1900.0,1366.7319730000002,-811.4189730000002,-2788.1233408266544,555.313,1900.0,1.4081939448439016,False
2020-02-18 23:15:51.867175,6.999999999995898e-05,0.00023956194387391848,bitrue,binance,XRP-USDT,XRP-USDT,0.29227,0.2922,1900.0,1534.0726,-978.7596,-3350.077344284736,555.313,1900.0,0.13303186173845916,False
2020-02-18 23:16:01.045483,0.0006588299999999991,0.002259895571372348,binance,bittrex,XRP-USDT,XRP-USDT,0.29219,0.29153117,390.0,1366.7319730000002,-1252.7778730000002,-4298.116104360299,113.9541,390.0,0.2575243659297257,False
2020-02-18 23:16:06.988323,0.000668570000000035,0.0022933033326802362,bitrue,bittrex,XRP-USDT,XRP-USDT,0.2922,0.29153143,1900.0,1366.7319730000002,-811.5519730000001,-2788.111923301032,555.1800000000001,1900.0,1.2731961442374313,False
2020-02-18 23:16:11.617428,8.00000000000245e-05,0.00027386943274802127,bitrue,binance,XRP-USDT,XRP-USDT,0.29219,0.29211,1900.0,1534.0726,-978.9115999999999,-3351.6949094519186,555.1610000000001,1900.0,0.1520416281538246,False
2020-02-18 23:16:20.922058,0.0009483500000000422,0.0032529915705551775,binance,bittrex,XRP-USDT,XRP-USDT,0.29248,0.29153165,390.0,1366.7319730000002,-1252.6647730000002,-4298.108385487477,114.06720000000001,390.0,0.37105964007683667,False
2020-02-18 23:16:26.667945,0.0008380600000000293,0.0028746764419707474,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29237,0.29153194,1900.0,1366.7319730000002,-811.2289730000001,-2788.1037220141307,555.503,1900.0,1.5968913875440194,False
2020-02-18 23:16:31.276845,0.00012000000000000899,0.00041043882751311343,binance,bitrue,XRP-USDT,XRP-USDT,0.29249,0.29237,1534.0726,1900.0,-1451.299105226,-4964.542168957143,448.700894774,1534.0726,0.18416426915513284,False
2020-02-18 23:16:35.921031,7.00000000000145e-05,0.00023938171123731103,binance,bitrue,XRP-USDT,XRP-USDT,0.29249,0.29242,390.0,0.0,114.07110000000002,390.0,0.0,0.0,0.0,False
2020-02-18 23:16:45.077202,0.0008052399999999849,0.002758854516916724,binance,bittrex,XRP-USDT,XRP-USDT,0.29268,0.29187476,390.0,1366.7319730000002,-1252.5867730000002,-4292.597333870185,114.1452,390.0,0.3149100006043568,False
2020-02-18 23:16:51.034781,0.0007951499999999667,0.002724284055306467,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29267,0.29187485,1900.0,1366.7319730000002,-810.6589730000002,-2782.5958899850402,556.073,1900.0,1.5149008074864696,False
2020-02-18 23:16:55.739164,0.000130000000000019,0.00044400423511738445,binance,bitrue,XRP-USDT,XRP-USDT,0.29292,0.29279,1534.0726,1900.0,-1450.639454008,-4955.220067099286,449.360545992,1534.0726,0.19951798551511502,False
2020-02-18 23:17:00.542771,0.00019000000000002348,0.0006489514311087626,binance,bitrue,XRP-USDT,XRP-USDT,0.29297,0.29278,390.0,0.0,114.2583,390.0,0.0,0.0,0.0,False
2020-02-18 23:17:10.065969,0.0009572600000000153,0.003275788872556651,binance,bittrex,XRP-USDT,XRP-USDT,0.29318,0.29222274,390.0,1366.7319730000002,-1252.391773,-4287.021278357735,114.3402,390.0,0.3745543548458983,False
2020-02-18 23:17:16.542723,0.0008470099999999814,0.0028985056925192004,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29307,0.29222299,1900.0,1366.7319730000002,-809.8989730000002,-2777.0172771143025,556.833,1900.0,1.6139836202825109,False
2020-02-18 23:17:21.067035,0.00024000000000001798,0.0008195601693758298,bitrue,binance,XRP-USDT,XRP-USDT,0.29308,0.29284,1900.0,1534.0726,-977.2206,-3338.6033328780222,556.852,1900.0,0.4563737194372379,False
2020-02-18 23:17:30.040144,0.0005668699999999971,0.0019398532895051706,binance,bittrex,XRP-USDT,XRP-USDT,0.29279,0.29222313,0.0,1366.7319730000002,-1366.7319730000002,-4677.015036420971,0.0,0.0,0.0,False
2020-02-18 23:17:34.974846,0.0005268300000000337,0.0018028344569666864,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29275,0.29222317,1900.0,1366.7319730000002,-810.5069730000001,-2777.0143962232705,556.225,1900.0,1.0027815958262636,False
2020-02-18 23:17:39.525162,0.00039000000000000146,0.0013316488544405417,binance,bitrue,XRP-USDT,XRP-USDT,0.29326,0.29287,1534.0726,1900.0,-1450.117869324,-4953.447460094922,449.88213067600003,1534.0726,0.5990850239479641,False
2020-02-18 23:17:44.330907,0.0005499999999999949,0.0018783511492093676,binance,bitrue,XRP-USDT,XRP-USDT,0.29336,0.29281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2020-02-18 23:17:53.597584,0.001117900000000005,0.0038206773183555023,binance,bittrex,XRP-USDT,XRP-USDT,0.29371,0.2925921,0.0,1366.7319730000002,-1366.7319730000002,-4671.117138842778,0.0,0.0,0.0,False
2020-02-18 23:17:59.237258,0.0006854700000000213,0.002339292208744508,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29371,0.29302453,1900.0,1366.7319730000002,-808.6829730000001,-2764.223752871475,558.0490000000001,1900.0,1.3054396777977217,False
2020-02-18 23:18:03.830396,0.00019000000000002348,0.0006473153447806741,bitrue,binance,XRP-USDT,XRP-USDT,0.29371,0.29352,1900.0,1534.0726,-976.0235999999999,-3326.4670209866445,558.0490000000001,1900.0,0.36123368083951846,False
2020-02-18 23:18:12.994943,0.0004354200000000197,0.0014859504277764674,binance,bittrex,XRP-USDT,XRP-USDT,0.29346,0.29302458,0.0,1366.7319730000002,-1366.7319730000002,-4664.222956995623,0.0,0.0,0.0,False
2020-02-18 23:18:19.614243,0.0004853999999999692,0.001656516210584262,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29351,0.2930246,1900.0,1366.7319730000002,-809.0629730000002,-2764.222638645356,557.669,1900.0,0.9237877386402715,False
2020-02-18 23:18:24.472431,0.00025999999999998247,0.0008857999454891744,bitrue,binance,XRP-USDT,XRP-USDT,0.29378,0.29352,1900.0,1534.0726,-975.8906,-3326.4670209866445,558.182,1900.0,0.4944375851730456,False
2020-02-18 23:18:33.420193,0.0007066299999999859,0.0024113495555282,binance,bittrex,XRP-USDT,XRP-USDT,0.29375,0.29304337,0.0,1366.7319730000002,-1366.7319730000002,-4663.923886078705,0.0,0.0,0.0,False
2020-02-18 23:18:38.536780,0.0007865699999999864,0.0026841413916018743,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29383,0.29304343,1900.0,1366.7319730000002,-808.4549730000002,-2763.9229311505133,558.2769999999999,1900.0,1.498494403679274,False
2020-02-18 23:18:43.525090,4.999999999999449e-05,0.00017016642276144198,binance,bitrue,XRP-USDT,XRP-USDT,0.29388,0.29383,1534.0726,1900.0,-1449.166744312,-4932.251464935507,450.83325568799995,1534.0726,0.07671668238231177,False
2020-02-18 23:18:48.546680,0.00025999999999998247,0.0008850762527232518,binance,bitrue,XRP-USDT,XRP-USDT,0.29402,0.29376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2020-02-18 23:18:57.167290,0.0010160100000000116,0.003467090384621134,binance,bittrex,XRP-USDT,XRP-USDT,0.29406,0.29304399,0.0,1366.7319730000002,-1366.7319730000002,-4663.914018506232,0.0,0.0,0.0,False
2020-02-18 23:19:02.845825,0.0009959400000000285,0.0033986015618266705,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29404,0.29304406,1900.0,1366.7319730000002,-808.0559730000001,-2763.9129044280926,558.676,1900.0,1.8987171261550202,False
2020-02-18 23:19:07.375023,6.0000000000004494e-05,0.00020409551670183171,bitrue,binance,XRP-USDT,XRP-USDT,0.29404,0.29398,1900.0,1534.0726,-975.3965999999999,-3318.2889992516493,558.676,1900.0,0.11402326688892117,False
2020-02-18 23:19:16.466255,0.00037674999999998127,0.001283369086559647,binance,bittrex,XRP-USDT,XRP-USDT,0.29394,0.29356325,0.0,1366.7319730000002,-1366.7319730000002,-4655.664402816089,0.0,0.0,0.0,False
2020-02-18 23:19:22.313684,0.0006467100000000503,0.00220296618150059,bitrue,bittrex,XRP-USDT,XRP-USDT,0.29421,0.29356329,1900.0,1366.7319730000002,-807.7329730000001,-2755.6637684500683,558.999,1900.0,1.2314558924925905,False
